Date,Open,High,Low,Close,Adj Close,Volume,Comp_Social,Neg_Social,Neu_Social,Pos_Social,Comp_News,Pos_News,Neu_News,Neg_News
25-08-2021,698.5,725,695.400024,720.75,720.75,21275432,0.6486,0,0.739,0.261,0.9923,0.121,0.866,0.013
24-08-2021,673,702,668.5,695.400024,695.400024,7640710,0.2023,0,0.948,0.052,0.9923,0.121,0.866,0.013
23-08-2021,691.799988,691.799988,665,668.299988,668.299988,6636881,-0.7783,0.132,0.823,0.046,0.9923,0.121,0.866,0.013
18-08-2021,696.450012,708.299988,688.700012,705.400024,705.400024,7354758,0.8543,0.063,0.685,0.252,0.9923,0.121,0.866,0.013
16-08-2021,704,716.450012,702,706.900024,706.900024,6385995,0.5267,0.032,0.886,0.083,0.9923,0.121,0.866,0.013
10-08-2021,701.700012,706.75,683.25,693,693,5937282,0,0,1,0,0.9923,0.121,0.866,0.013
09-08-2021,714,717,694.099976,699.900024,699.900024,7521213,-0.5267,0.121,0.837,0.042,0.994,0.128,0.861,0.012
06-08-2021,692.950012,719.900024,691.450012,710.700012,710.700012,17504802,0.7717,0,0.903,0.097,0.994,0.128,0.861,0.012
04-08-2021,718,718,692,694.700012,694.700012,14045587,0.8421,0.055,0.854,0.092,0.9946,0.128,0.861,0.011
03-08-2021,698,714.950012,695.25,705.049988,705.049988,18429941,0.9829,0.054,0.787,0.159,0.995,0.125,0.864,0.011
02-08-2021,682,695,678,692,692,8925708,0.4019,0,0.92,0.08,0.995,0.125,0.864,0.011
29-07-2021,671,671,657.950012,659.650024,659.650024,4572153,0.2023,0,0.958,0.042,0.995,0.125,0.864,0.011
27-07-2021,682.799988,686.299988,660.349976,663.200012,663.200012,7133113,0.0258,0.052,0.895,0.054,0.9955,0.126,0.861,0.013
26-07-2021,680,690.950012,674.450012,682.799988,682.799988,5339116,0.8402,0,0.773,0.227,0.9955,0.126,0.861,0.013
22-07-2021,678,695,666.700012,691.799988,691.799988,9740403,-0.3182,0.084,0.916,0,0.9955,0.126,0.861,0.013
19-07-2021,686,693,661.400024,673.700012,673.700012,13618862,0.9509,0.068,0.747,0.186,0.9955,0.126,0.861,0.013
15-07-2021,699.700012,706.400024,695.5,699.099976,699.099976,7490612,0,0,1,0,0.9955,0.126,0.861,0.013
13-07-2021,720,720.900024,702,704,704,12287372,0.8555,0,0.657,0.343,0.9955,0.124,0.864,0.013
09-07-2021,712.5,737,708.349976,728.5,728.5,14924156,0,0,1,0,0.9955,0.124,0.864,0.013
08-07-2021,724,728,709.099976,711.700012,711.700012,7804439,0.3818,0.124,0.706,0.169,0.9955,0.124,0.864,0.013
07-07-2021,716.900024,723,706,720.099976,720.099976,8719991,0,0,1,0,0.9955,0.124,0.864,0.013
06-07-2021,712,731.950012,707.099976,712.700012,712.700012,14580124,0.8442,0.016,0.912,0.072,0.9955,0.124,0.864,0.013
05-07-2021,717,721,703,710.049988,710.049988,11105134,0.9011,0.039,0.782,0.179,0.9955,0.124,0.864,0.013
02-07-2021,705,724.299988,705,710.400024,710.400024,17676086,0.9366,0.02,0.867,0.113,0.9955,0.122,0.866,0.012
24-06-2021,724,725,701.700012,709.900024,709.900024,21503302,-0.4404,0.079,0.921,0,0.9955,0.12,0.868,0.012
23-06-2021,749,757,715.5,718.700012,713.700012,31168761,0.8977,0,0.897,0.103,0.9955,0.12,0.868,0.012
22-06-2021,740,761.650024,738,742.900024,737.731689,35597113,0.8457,0.014,0.898,0.088,0.9955,0.118,0.87,0.012
21-06-2021,692,744.650024,685.099976,731.049988,725.96405,51759617,0,0,1,0,0.9955,0.118,0.87,0.012
18-06-2021,643.200012,704.599976,638.099976,694.349976,689.519409,76266975,0.9834,0.026,0.866,0.108,0.9955,0.118,0.87,0.012
17-06-2021,683,704.650024,638.349976,646.900024,642.399536,70812142,0.9661,0.082,0.797,0.121,0.9955,0.118,0.87,0.012
16-06-2021,755,755,697.799988,706.700012,701.783508,29440056,0.8525,0.073,0.821,0.106,0.9948,0.115,0.867,0.018
15-06-2021,802.900024,802.900024,755,761.849976,756.549805,45408426,0.9567,0.055,0.829,0.117,0.9948,0.115,0.867,0.018
14-06-2021,755.799988,783.700012,681.099976,768.450012,763.103882,89771631,0.9952,0.07,0.81,0.12,0.9948,0.115,0.867,0.018
11-06-2021,852,856.400024,820.700012,839.75,833.907837,17460610,-0.5423,0.046,0.935,0.018,0.9948,0.115,0.867,0.018
10-06-2021,858.549988,863.950012,843.299988,846.75,840.859192,11744190,-0.2732,0.075,0.925,0,0.9948,0.115,0.867,0.018
09-06-2021,879.25,901,831.299988,852.599976,846.668457,31225441,0.1613,0.057,0.875,0.068,0.9948,0.115,0.867,0.018
08-06-2021,883.400024,887.799988,859.150024,874.200012,868.118225,16422574,0.8533,0.017,0.906,0.078,0.9948,0.115,0.867,0.018
07-06-2021,837.400024,898.799988,835.650024,878.599976,872.487549,33684310,0.5423,0,0.94,0.06,0.9948,0.115,0.867,0.018
03-06-2021,818.849976,849,810.700012,825.299988,819.558411,24105079,0.9379,0.027,0.811,0.162,0.9948,0.115,0.867,0.018
02-06-2021,802.950012,824,802.950012,811.5,805.85437,27748928,0.9524,0.036,0.853,0.111,0.9948,0.114,0.868,0.018
01-06-2021,773.099976,801.799988,764.299988,798.200012,792.646912,17847137,-0.3182,0.043,0.934,0.024,0.9948,0.114,0.868,0.018
28-05-2021,755,784.900024,754,776.150024,770.750366,13623565,0.5423,0.027,0.902,0.071,0.9948,0.114,0.868,0.018
26-05-2021,767.849976,769.900024,757,758.299988,753.024475,7375242,0.9306,0,0.64,0.36,0.9948,0.114,0.868,0.018
24-05-2021,769.700012,779.900024,746.599976,766.549988,761.217102,8354397,0.9723,0,0.838,0.162,0.9948,0.114,0.868,0.018
19-05-2021,784,791.900024,769.299988,772.400024,767.026428,15666729,-0.1779,0.094,0.836,0.07,0.9948,0.114,0.868,0.018
18-05-2021,765,780,757.099976,775.900024,770.502075,9877934,0,0,1,0,0.9948,0.114,0.868,0.018
17-05-2021,740,760,737,754.200012,748.953064,12271212,0.6808,0,0.897,0.103,0.9948,0.114,0.868,0.018
12-05-2021,763,772.799988,747.700012,751.599976,746.371094,10615003,0.224,0.055,0.866,0.079,0.9948,0.114,0.868,0.018
07-05-2021,747.700012,778,745.25,767.75,762.408752,20782117,0.3182,0,0.919,0.081,0.9948,0.114,0.868,0.018
06-05-2021,745,753.700012,735.599976,740.799988,735.64624,11926793,0.6652,0,0.942,0.058,0.9948,0.114,0.868,0.018
05-05-2021,772,774.799988,732.700012,738.099976,732.965027,29426971,0.9894,0.038,0.828,0.134,0.9951,0.113,0.87,0.017
04-05-2021,779.849976,782,760.049988,768.75,763.401794,31400296,0.967,0.039,0.882,0.079,0.9953,0.109,0.875,0.016
03-05-2021,727.650024,764,713.75,761.400024,756.102966,25953577,0.6597,0.031,0.873,0.096,0.9953,0.109,0.875,0.016
20-04-2021,744.700012,745.900024,710,720.450012,715.437866,21315167,0.296,0,0.953,0.047,0.995,0.107,0.874,0.019
16-04-2021,750.900024,794.849976,743,755.5,750.244019,41791181,0,0,1,0,0.995,0.107,0.874,0.019
15-04-2021,735.900024,754.5,725,750.349976,745.129822,26108614,-0.1027,0.05,0.903,0.047,0.995,0.107,0.874,0.019
13-04-2021,750,755.75,701.349976,731.049988,725.96405,52812517,0.8807,0.041,0.902,0.057,0.9956,0.103,0.88,0.017
12-04-2021,809.900024,809.900024,735,744.650024,739.469482,28112240,0.3818,0.028,0.911,0.061,0.9956,0.103,0.88,0.017
08-04-2021,818,838,806,823,817.274414,34025873,0.8658,0.021,0.866,0.113,0.9956,0.103,0.88,0.017
07-04-2021,857,885,795,814.75,809.081787,97717880,0.9943,0.023,0.862,0.115,0.9956,0.103,0.88,0.017
