,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
152,152,31-07-1996,1.254003,1.2890620000000002,1.254003,1.2890620000000002,0.886208,870400
153,153,01-08-1996,1.308593,1.3671870000000002,1.308593,1.367089,0.939851,1331200
154,154,02-08-1996,1.375,1.375,1.347656,1.347656,0.92649,256000
155,155,05-08-1996,1.347656,1.347656,1.3359370000000002,1.337792,0.919709,409600
156,156,06-08-1996,1.328125,1.355468,1.328125,1.343554,0.923671,870400
157,157,07-08-1996,1.318359,1.328125,1.318359,1.324121,0.910311,204800
158,158,08-08-1996,1.337695,1.347656,1.336914,1.345703,0.925148,307200
159,159,09-08-1996,1.33789,1.33789,1.328125,1.330468,0.914674,614400
160,160,12-08-1996,1.322363,1.328125,1.310546,1.311914,0.901919,614400
161,161,13-08-1996,1.302734,1.308593,1.301757,1.301757,0.8949360000000001,204800
162,162,14-08-1996,1.308593,1.310546,1.308593,1.310546,0.900978,153600
163,163,15-08-1996,1.310546,1.310546,1.310546,1.310546,0.900978,0
164,164,16-08-1996,1.279492,1.279492,1.234375,1.265625,0.8700959999999999,512000
165,165,19-08-1996,1.24414,1.263671,1.2421870000000002,1.243164,0.8546540000000001,614400
166,166,20-08-1996,1.2421870000000002,1.25,1.2421870000000002,1.2421870000000002,0.853983,665600
167,167,21-08-1996,1.2421870000000002,1.259765,1.242089,1.257128,0.8642540000000001,1280000
168,168,22-08-1996,1.267578,1.269531,1.2578120000000002,1.2578120000000002,0.864725,512000
169,169,23-08-1996,1.276367,1.28496,1.2734370000000002,1.2841790000000002,0.882851,921600
170,170,26-08-1996,1.308593,1.308593,1.27539,1.279492,0.8796290000000001,563200
171,171,27-08-1996,1.261718,1.2890620000000002,1.261718,1.283984,0.882717,1382400
172,172,28-08-1996,1.2890620000000002,1.3046870000000002,1.279296,1.279296,0.879494,819200
173,173,29-08-1996,1.2890620000000002,1.3125,1.2890620000000002,1.2970700000000002,0.8917139999999999,460800
174,174,30-08-1996,1.318359,1.318359,1.308593,1.308593,0.8996360000000001,153600
175,175,02-09-1996,1.330175,1.330175,1.307617,1.308105,0.8993,716800
176,176,03-09-1996,1.3046870000000002,1.304785,1.295117,1.295117,0.8903709999999999,870400
177,177,04-09-1996,1.302734,1.309277,1.302734,1.309277,0.900106,307200
178,178,05-09-1996,1.316406,1.316406,1.310546,1.316406,0.905007,358400
179,179,06-09-1996,1.3125,1.3671870000000002,1.308593,1.347656,0.92649,4864000
180,180,09-09-1996,1.332031,1.33789,1.3125,1.3125,0.902321,3993600
181,181,10-09-1996,1.300781,1.308593,1.300781,1.306054,0.89789,153600
182,182,11-09-1996,1.291015,1.300781,1.291015,1.294921,0.890236,153600
183,183,12-09-1996,1.296484,1.296679,1.296484,1.296679,0.891445,153600
184,184,13-09-1996,1.282226,1.294921,1.282226,1.289257,0.886342,256000
185,185,16-09-1996,1.285156,1.2890620000000002,1.285156,1.2890620000000002,0.886208,256000
186,186,17-09-1996,1.308398,1.308398,1.279296,1.288769,0.886007,409600
187,187,18-09-1996,1.296875,1.308593,1.296875,1.296875,0.8915799999999999,256000
188,188,19-09-1996,1.296875,1.308593,1.296875,1.308593,0.8996360000000001,256000
189,189,20-09-1996,1.308593,1.3125,1.308593,1.309082,0.8999719999999999,1024000
190,190,23-09-1996,1.2890620000000002,1.328125,1.2890620000000002,1.319335,0.90702,3020800
191,191,24-09-1996,1.299023,1.310449,1.298828,1.308593,0.8996360000000001,307200
192,192,25-09-1996,1.308593,1.31621,1.308593,1.312792,0.902522,307200
193,193,26-09-1996,1.3046870000000002,1.3046870000000002,1.299023,1.299023,0.893056,102400
194,194,27-09-1996,1.279296,1.296875,1.279296,1.296875,0.8915799999999999,563200
195,195,30-09-1996,1.285156,1.293945,1.279296,1.288085,0.8855370000000001,2560000
196,196,01-10-1996,1.279296,1.28125,1.259765,1.259765,0.866067,1075200
197,197,02-10-1996,1.259765,1.259765,1.259765,1.259765,0.866067,0
198,198,03-10-1996,1.240234,1.269042,1.2373040000000002,1.269042,0.872445,1740800
199,199,04-10-1996,1.2421870000000002,1.259667,1.24121,1.254882,0.8627100000000001,2150400
200,200,07-10-1996,1.249023,1.249023,1.216796,1.224707,0.841965,1382400
201,201,08-10-1996,1.21289,1.2421870000000002,1.209472,1.234375,0.848612,1587200
202,202,09-10-1996,1.2265620000000002,1.269531,1.2265620000000002,1.267968,0.871707,1484800
203,203,10-10-1996,1.33789,1.355468,1.308593,1.328808,0.913533,2611200
204,204,11-10-1996,1.347656,1.347656,1.3286129999999998,1.336035,0.918501,3225600
205,205,14-10-1996,1.328125,1.328125,1.308593,1.310546,0.900978,460800
206,206,15-10-1996,1.313867,1.317382,1.283203,1.292675,0.888692,1843200
207,207,16-10-1996,1.3046870000000002,1.308593,1.298828,1.305957,0.8978229999999999,716800
208,208,17-10-1996,1.308593,1.308593,1.298828,1.304589,0.896883,768000
209,209,18-10-1996,1.308593,1.308593,1.30371,1.305175,0.897285,256000
210,210,21-10-1996,1.305175,1.305175,1.305175,1.305175,0.897285,0
211,211,22-10-1996,1.343554,1.357421,1.342773,1.349609,0.927834,1280000
212,212,23-10-1996,1.376953,1.386718,1.357421,1.365234,0.938575,819200
213,213,24-10-1996,1.40625,1.40625,1.347949,1.348339,0.92696,409600
214,214,25-10-1996,1.328125,1.345703,1.328125,1.345605,0.925081,307200
215,215,28-10-1996,1.347656,1.347656,1.328222,1.342382,0.924878,665600
216,216,29-10-1996,1.281835,1.349609,1.281835,1.345019,0.926695,921600
217,217,30-10-1996,1.345019,1.345019,1.345019,1.345019,0.926695,0
218,218,31-10-1996,1.332031,1.3359370000000002,1.300781,1.327929,0.914921,460800
219,219,01-11-1996,1.327929,1.33789,1.327929,1.33789,0.921784,409600
220,220,04-11-1996,1.308789,1.328125,1.308789,1.328125,0.915056,153600
221,221,05-11-1996,1.311621,1.332031,1.311621,1.328125,0.915056,460800
222,222,06-11-1996,1.318164,1.328125,1.318164,1.328125,0.915056,409600
223,223,07-11-1996,1.33789,1.347363,1.33789,1.347363,0.928311,460800
224,224,08-11-1996,1.365136,1.365136,1.355566,1.355566,0.933962,153600
225,225,11-11-1996,1.349609,1.349609,1.338574,1.338574,0.922255,358400
226,226,12-11-1996,1.338574,1.338574,1.338574,1.338574,0.922255,0
227,227,13-11-1996,1.343847,1.357421,1.343847,1.357421,0.93524,358400
228,228,14-11-1996,1.357421,1.371093,1.357421,1.363574,0.93948,409600
229,229,15-11-1996,1.3671870000000002,1.3671870000000002,1.3671870000000002,1.3671870000000002,0.941969,102400
230,230,18-11-1996,1.365234,1.366699,1.357714,1.361035,0.937731,307200
231,231,19-11-1996,1.357519,1.378906,1.357519,1.369531,0.943584,1126400
232,232,20-11-1996,1.363378,1.371093,1.363378,1.371093,0.94466,153600
233,233,21-11-1996,1.36914,1.36914,1.365234,1.365234,0.940623,153600
234,234,22-11-1996,1.365234,1.3671870000000002,1.365234,1.36621,0.941296,307200
235,235,25-11-1996,1.347656,1.355468,1.347656,1.355468,0.933895,102400
236,236,26-11-1996,1.3515620000000002,1.355468,1.35,1.35,0.930128,256000
237,237,27-11-1996,1.343554,1.349609,1.343554,1.348632,0.929185,460800
238,238,28-11-1996,1.347656,1.357421,1.347656,1.35498,0.933558,512000
239,239,29-11-1996,1.338378,1.357421,1.338378,1.357421,0.93524,153600
240,240,02-12-1996,1.347656,1.357421,1.341601,1.356738,0.93477,921600
241,241,03-12-1996,1.3671870000000002,1.3671870000000002,1.339843,1.339843,0.923129,716800
242,242,04-12-1996,1.318359,1.328125,1.318359,1.327929,0.914921,1075200
243,243,05-12-1996,1.2890620000000002,1.324218,1.2890620000000002,1.324023,0.91223,1126400
244,244,06-12-1996,1.324414,1.347656,1.324218,1.347656,0.928512,716800
245,245,09-12-1996,1.347656,1.347656,1.347656,1.347656,0.928512,153600
246,246,10-12-1996,1.332031,1.345117,1.332031,1.342675,0.925081,256000
247,247,11-12-1996,1.3671870000000002,1.376953,1.365234,1.375976,0.948024,307200
248,248,12-12-1996,1.371093,1.376953,1.371093,1.376953,0.948698,768000
249,249,13-12-1996,1.3671870000000002,1.376953,1.3671870000000002,1.376953,0.948698,409600
250,250,16-12-1996,1.376953,1.386523,1.376953,1.383984,0.953542,409600
251,251,17-12-1996,1.390625,1.402343,1.386816,1.399804,0.964441,768000
252,252,18-12-1996,1.453125,1.453125,1.425781,1.435546,0.989067,512000
253,253,19-12-1996,1.455078,1.464843,1.4376950000000002,1.464843,1.009252,665600
254,254,20-12-1996,1.472656,1.490234,1.464843,1.490234,1.026746,1177600
255,255,23-12-1996,1.49414,1.5,1.486328,1.49414,1.0294370000000002,1843200
256,256,24-12-1996,1.4765620000000002,1.503906,1.4765620000000002,1.484375,1.02271,1382400
257,257,25-12-1996,1.484375,1.484375,1.484375,1.484375,1.02271,0
258,258,26-12-1996,1.511718,1.513671,1.511718,1.513671,1.042894,153600
259,259,27-12-1996,1.513671,1.513671,1.513671,1.513671,1.042894,0
260,260,30-12-1996,1.513671,1.513671,1.513671,1.513671,1.042894,0
261,261,31-12-1996,1.5234370000000002,1.5234370000000002,1.503906,1.503906,1.036166,972800
262,262,01-01-1997,1.542968,1.582031,1.542968,1.543164,1.063214,665600
263,263,02-01-1997,1.562304,1.5703120000000002,1.544921,1.557421,1.073037,921600
264,264,03-01-1997,1.545019,1.560546,1.545019,1.5546870000000002,1.071153,768000
265,265,06-01-1997,1.580078,1.580078,1.5625,1.5625,1.0765360000000002,921600
266,266,07-01-1997,1.543066,1.568359,1.543066,1.56582,1.078824,819200
267,267,08-01-1997,1.582031,1.582031,1.562597,1.565625,1.07869,870400
268,268,09-01-1997,1.5625,1.5810540000000002,1.5625,1.580957,1.089253,972800
269,269,10-01-1997,1.600585,1.621093,1.591796,1.603613,1.104862,2150400
270,270,13-01-1997,1.620898,1.626757,1.615429,1.626757,1.120808,614400
271,271,14-01-1997,1.630859,1.630859,1.615332,1.628613,1.122087,921600
272,272,15-01-1997,1.676757,1.699218,1.6757810000000002,1.699023,1.170598,2918400
273,273,16-01-1997,1.7285150000000002,1.7285150000000002,1.584375,1.584375,1.091608,716800
274,274,17-01-1997,1.591796,1.621093,1.591796,1.621093,1.116906,2713600
275,275,20-01-1997,1.632714,1.6445310000000002,1.613281,1.613281,1.111524,614400
276,276,21-01-1997,1.582128,1.609375,1.572265,1.577539,1.086898,2867200
277,277,22-01-1997,1.603515,1.633789,1.59375,1.633789,1.125653,409600
278,278,23-01-1997,1.633789,1.633789,1.633789,1.633789,1.125653,0
279,279,24-01-1997,1.613476,1.613476,1.595703,1.598144,1.101094,2252800
280,280,27-01-1997,1.671679,1.699218,1.6601560000000002,1.6601560000000002,1.143819,921600
281,281,28-01-1997,1.636718,1.636718,1.615332,1.624609,1.119328,921600
282,282,29-01-1997,1.634765,1.634765,1.634765,1.634765,1.126325,358400
283,283,30-01-1997,1.6171870000000002,1.6279290000000002,1.613769,1.61748,1.114417,512000
284,284,31-01-1997,1.615234,1.630859,1.615234,1.628906,1.122289,768000
285,285,03-02-1997,1.615234,1.640625,1.615234,1.631054,1.123769,614400
286,286,04-02-1997,1.630859,1.683593,1.630859,1.63623,1.127335,2508800
287,287,05-02-1997,1.6972650000000002,1.69873,1.669921,1.669921,1.150547,665600
288,288,06-02-1997,1.6503900000000002,1.6757810000000002,1.6503900000000002,1.669921,1.150547,307200
289,289,07-02-1997,1.683593,1.689453,1.683593,1.683593,1.159968,204800
290,290,10-02-1997,1.699218,1.699218,1.689453,1.6914060000000002,1.16535,256000
291,291,11-02-1997,1.699218,1.7382810000000002,1.6972650000000002,1.7381830000000005,1.1975790000000002,1075200
292,292,12-02-1997,1.767578,1.767578,1.730957,1.757812,1.211103,256000
293,293,13-02-1997,1.756054,1.763671,1.751953,1.762402,1.214265,2201600
294,294,14-02-1997,1.853417,1.853417,1.748046,1.74873,1.204846,1075200
295,295,17-02-1997,1.787109,1.787109,1.748046,1.759667,1.212381,870400
296,296,18-02-1997,1.755859,1.76748,1.748046,1.7547849999999998,1.209018,1382400
297,297,19-02-1997,1.6826169999999998,1.777343,1.6826169999999998,1.777343,1.22456,972800
298,298,20-02-1997,1.773437,1.78125,1.767578,1.777441,1.224627,614400
299,299,21-02-1997,1.767675,1.798828,1.767675,1.798828,1.239362,3993600
300,300,24-02-1997,1.771484,1.777343,1.767773,1.768652,1.218572,307200
301,301,25-02-1997,1.777343,1.80664,1.769726,1.789355,1.232836,1382400
302,302,26-02-1997,1.796875,1.84375,1.796875,1.840527,1.268092,2457600
303,303,27-02-1997,1.83623,1.874023,1.835937,1.874023,1.2911700000000002,2048000
304,304,28-02-1997,1.972656,2.009765,1.972656,2.003906,1.380658,1024000
305,305,03-03-1997,2.263671,2.294335,2.1875,2.294238,1.580692,1894400
306,306,04-03-1997,2.294726,2.294921,2.177734,2.219824,1.5294219999999998,3276800
307,307,05-03-1997,2.34375,2.34375,2.207128,2.237304,1.541465,4249600
308,308,06-03-1997,2.296386,2.304687,2.083984,2.132031,1.468934,3993600
309,309,07-03-1997,2.132031,2.132031,2.132031,2.132031,1.468934,0
310,310,10-03-1997,1.992187,2.072265,1.992187,1.992285,1.372651,3430400
311,311,11-03-1997,2.050781,2.050781,1.916015,1.960644,1.350851,3174400
312,312,12-03-1997,2.03125,2.050781,1.985351,2.024218,1.394652,3379200
313,313,13-03-1997,2.029296,2.070312,2.027343,2.041015,1.406225,5222400
314,314,14-03-1997,2.041015,2.069335,2.035156,2.036132,1.402861,3430400
315,315,17-03-1997,1.939453,2.058593,1.939453,2.03125,1.399497,1638400
316,316,18-03-1997,2.035253,2.041015,1.972656,1.998828,1.377159,10496000
317,317,19-03-1997,2.027343,2.03125,1.998046,2.001562,1.379043,972800
318,318,20-03-1997,1.88496,2.009765,1.88496,2.001953,1.379312,2560000
319,319,21-03-1997,1.998046,2.001953,1.972753,1.998046,1.3766200000000002,8550400
320,320,24-03-1997,1.998046,1.998046,1.998046,1.998046,1.3766200000000002,0
321,321,25-03-1997,2.001953,2.080078,1.989355,2.051855,1.413694,2304000
322,322,26-03-1997,2.021679,2.072265,2.021679,2.072265,1.427757,1126400
323,323,27-03-1997,2.115136,2.148437,2.091796,2.147558,1.479631,2816000
324,324,28-03-1997,2.147558,2.147558,2.147558,2.147558,1.479631,0
325,325,31-03-1997,1.997265,1.997265,1.997265,1.997265,1.376082,51200
326,326,01-04-1997,1.855566,2.021386,1.855468,1.971875,1.358589,2969600
327,327,02-04-1997,2.050781,2.103515,2.050781,2.098437,1.445788,2150400
328,328,03-04-1997,2.109375,2.232421,2.109375,2.2083,1.521482,2355200
329,329,04-04-1997,2.36289,2.36289,2.261718,2.36289,1.627991,8448000
330,330,07-04-1997,2.364257,2.364257,2.364257,2.364257,1.628933,870400
331,331,08-04-1997,2.364257,2.364257,2.364257,2.364257,1.628933,0
