Date,Open,High,Low,Close,Adj Close,Volume,Comp_News,Neg_News,Neu_News,Pos_News,Comp_Social,Neg_Social,Neu_Social,Pos_Social
04-01-2021,1269,1290,1261.150024,1288.25,1263.301025,7208454,0.9998,0.022,0.872,0.106,0.91,0.024,0.792,0.184
01-01-2021,1257.900024,1265.5,1255.800049,1260.449951,1236.039307,4253550,0.9998,0.022,0.872,0.106,-0.2263,0.137,0.863,0
30-12-2020,1253,1253.300049,1238.150024,1246.800049,1222.653931,5194690,0.9998,0.022,0.872,0.106,0.2944,0.034,0.917,0.049
29-12-2020,1235,1254.449951,1235,1250.300049,1226.08606,6878105,0.9998,0.022,0.872,0.106,0.5849,0.023,0.909,0.068
28-12-2020,1238.449951,1248,1236,1240.300049,1216.279663,4607051,0.9998,0.022,0.872,0.106,-0.2263,0.137,0.863,0
24-12-2020,1249.900024,1249.900024,1226,1236.050049,1212.112061,7313885,0.9998,0.022,0.871,0.107,-0.3485,0.054,0.915,0.031
23-12-2020,1238,1258.849976,1230.550049,1253.050049,1228.782837,15878346,0.9998,0.022,0.871,0.107,0.981,0.051,0.802,0.148
22-12-2020,1182,1223.849976,1176.099976,1220.5,1196.863159,10901851,0.9998,0.021,0.87,0.109,0.9319,0.027,0.878,0.095
21-12-2020,1188,1209.75,1152.050049,1177.300049,1154.499756,10858352,0.9998,0.021,0.871,0.108,-0.1154,0.021,0.979,0
18-12-2020,1182.849976,1195,1175.599976,1189.800049,1166.757813,15995676,0.9998,0.021,0.871,0.108,0.872,0.042,0.878,0.08
17-12-2020,1165.900024,1168.900024,1156.199951,1159.199951,1136.750366,6658153,0.9998,0.021,0.871,0.108,0.6705,0.086,0.736,0.178
16-12-2020,1160,1168.900024,1153.599976,1165.699951,1143.12439,7788404,0.9998,0.021,0.871,0.108,-0.3818,0.131,0.801,0.068
14-12-2020,1169.400024,1172.599976,1148.199951,1164.550049,1141.996826,6728187,0.9998,0.021,0.872,0.108,-0.2263,0.137,0.863,0
10-12-2020,1157.400024,1171.650024,1150,1167.75,1145.134644,9488782,0.9998,0.021,0.872,0.108,0.447,0.047,0.88,0.073
09-12-2020,1168.050049,1179.5,1157,1175.199951,1152.44043,10039346,0.9998,0.021,0.872,0.107,0.3612,0.094,0.788,0.117
08-12-2020,1145,1167,1145,1153.349976,1131.013672,12308330,0.9998,0.021,0.872,0.107,0.5859,0.074,0.738,0.188
07-12-2020,1147.300049,1153,1136,1143.5,1121.35437,7792141,0.9998,0.021,0.872,0.107,-0.3818,0.097,0.863,0.04
02-12-2020,1134,1147.449951,1121,1140.900024,1118.80481,6741637,0.9998,0.021,0.873,0.106,0.9136,0,0.745,0.255
01-12-2020,1105.050049,1140.25,1105.050049,1137.849976,1115.813721,8933802,0.9998,0.02,0.874,0.105,0.9541,0.032,0.797,0.171
27-11-2020,1118,1121,1091,1100,1078.696777,25306145,0.9998,0.02,0.874,0.105,-0.296,0.099,0.901,0
25-11-2020,1137,1143.5,1111.25,1115.650024,1094.043823,8958701,0.9998,0.02,0.874,0.105,0.8107,0.075,0.739,0.186
23-11-2020,1105,1144.800049,1101.949951,1139.849976,1117.775024,10546363,0.9998,0.02,0.873,0.107,0.9442,0.016,0.833,0.151
19-11-2020,1100,1114.699951,1093.800049,1096.75,1075.509766,10092343,0.9998,0.02,0.872,0.108,0.9186,0,0.81,0.19
18-11-2020,1128.5,1132.699951,1101.449951,1110.550049,1089.042603,9839468,0.9998,0.02,0.872,0.108,0.94,0.091,0.724,0.185
14-11-2020,1137,1139.650024,1131.099976,1133.449951,1111.499023,1136144,0.9998,0.02,0.873,0.107,0.6369,0,0.588,0.412
13-11-2020,1120,1133,1117,1124.199951,1102.428101,6363212,0.9998,0.02,0.873,0.107,0.765,0,0.855,0.145
12-11-2020,1128.099976,1142,1113.75,1117.75,1096.103027,9180976,0.9998,0.02,0.873,0.107,0.6369,0,0.887,0.113
11-11-2020,1096,1126.349976,1087,1122.5,1100.761108,12514800,0.9998,0.02,0.874,0.106,0.8834,0,0.67,0.33
10-11-2020,1113.849976,1113.849976,1078,1091.050049,1069.920166,15622869,0.9998,0.02,0.874,0.106,0.7506,0,0.72,0.28
09-11-2020,1129.300049,1146,1121.150024,1136.550049,1114.539063,10160320,0.9998,0.02,0.874,0.106,0.6369,0,0.588,0.412
06-11-2020,1108,1121.099976,1091.699951,1112.75,1091.199829,8807127,0.9998,0.02,0.873,0.107,0.8402,0,0.897,0.103
05-11-2020,1109.900024,1123,1099,1104,1082.619385,9568890,0.9998,0.02,0.873,0.107,0.8531,0,0.892,0.108
04-11-2020,1068,1116,1066.800049,1093.949951,1072.763916,15702690,0.9998,0.02,0.873,0.107,0.9325,0,0.915,0.085
03-11-2020,1072,1079.400024,1057.5,1062.550049,1041.972168,7204782,0.9998,0.02,0.873,0.107,0.4404,0.022,0.932,0.047
02-11-2020,1065,1079.949951,1051.099976,1072.300049,1051.533325,7183119,0.9998,0.02,0.874,0.107,0.9222,0,0.865,0.135
29-10-2020,1070,1082,1060.099976,1074.849976,1054.033936,6935616,0.9998,0.02,0.874,0.107,0.9547,0,0.787,0.213
28-10-2020,1095.5,1104.75,1070.050049,1076.550049,1055.700928,7608392,0.9998,0.02,0.874,0.106,0.9565,0.023,0.856,0.121
27-10-2020,1105.699951,1109.699951,1077.150024,1090.849976,1069.723999,10172479,0.9998,0.02,0.874,0.106,0.7506,0,0.739,0.261
26-10-2020,1122.25,1129.599976,1103.150024,1112.449951,1090.90564,6309368,0.9998,0.02,0.874,0.106,0.9911,0,0.89,0.11
23-10-2020,1133,1135,1120.150024,1122.5,1100.761108,9069862,0.9998,0.02,0.874,0.106,0.9956,0,0.913,0.087
22-10-2020,1142,1158,1123.800049,1129.050049,1095.416626,11271335,0.9998,0.02,0.874,0.106,0.8591,0.033,0.833,0.134
21-10-2020,1141.150024,1154.349976,1135,1148.349976,1114.141724,19811433,0.9998,0.02,0.875,0.106,0.9819,0.01,0.831,0.158
20-10-2020,1118.900024,1144.699951,1110,1137.5,1103.614868,10448776,0.9998,0.02,0.875,0.106,0.9856,0.023,0.864,0.113
19-10-2020,1135,1139,1115.300049,1125.900024,1092.360474,12902123,0.9998,0.02,0.875,0.106,0.9803,0.022,0.875,0.103
16-10-2020,1113.849976,1135.949951,1096.900024,1127.5,1093.91272,18365685,0.9998,0.02,0.875,0.105,0.872,0.014,0.932,0.053
15-10-2020,1180,1186,1092.5,1108.25,1075.236206,44288251,0.9999,0.019,0.876,0.105,0.9873,0.009,0.91,0.081
14-10-2020,1162,1164.900024,1131.099976,1137,1103.129883,16649573,0.9999,0.019,0.873,0.108,0.9982,0.02,0.817,0.163
13-10-2020,1135.550049,1166.050049,1135.550049,1157.800049,1123.310303,17523825,0.9999,0.019,0.872,0.109,0.9519,0,0.912,0.088
12-10-2020,1123,1140,1112.099976,1132.099976,1098.375732,14633537,0.9999,0.019,0.872,0.109,0.4278,0.032,0.916,0.053
09-10-2020,1095.099976,1113.300049,1088.449951,1106.800049,1073.829468,10567867,0.9999,0.019,0.872,0.109,0.7906,0,0.771,0.229
08-10-2020,1090,1124,1088.400024,1093.699951,1061.119629,21482613,0.9999,0.019,0.872,0.109,0.9834,0.051,0.845,0.103
07-10-2020,1044.900024,1072,1035.5,1066.550049,1034.778564,9284008,0.9999,0.019,0.873,0.108,0.93,0.1,0.739,0.161
06-10-2020,1055,1060,1031.349976,1055.75,1024.300171,9090819,0.9999,0.019,0.873,0.108,-0.7003,0.109,0.839,0.052
05-10-2020,1018.049988,1054.900024,1018.049988,1048.699951,1017.460144,14212509,0.9999,0.019,0.873,0.108,0.9568,0,0.658,0.342
01-10-2020,1020.599976,1026.5,1011.75,1017.650024,987.335205,5563358,0.9999,0.019,0.873,0.108,0.6908,0,0.885,0.115
30-09-2020,1009,1023.950012,1005,1008.25,978.215149,8048817,0.9999,0.019,0.873,0.108,0.7096,0.052,0.782,0.166
28-09-2020,1014.799988,1016.150024,998.5,1010.400024,980.301086,8554526,0.9999,0.019,0.873,0.108,0.9403,0,0.823,0.177
25-09-2020,975.799988,1014.900024,975,1011.450012,981.319763,13311078,0.9999,0.019,0.873,0.108,0.9447,0.046,0.793,0.161
24-09-2020,1003,1009,970,975.400024,946.34375,14427432,0.9999,0.019,0.873,0.108,-0.0343,0.084,0.846,0.07
23-09-2020,1020.150024,1037,1008.099976,1019.75,989.372559,13486204,0.9999,0.019,0.873,0.108,0.9847,0,0.872,0.128
22-09-2020,1009,1022.5,991.200012,1007.5,977.487488,12625762,0.9999,0.019,0.873,0.108,0.9432,0.066,0.776,0.157
21-09-2020,1001,1031,1000.5,1009.900024,979.815979,14140637,0.9999,0.019,0.873,0.108,0,0,1,0
17-09-2020,995,1021,995,1011,980.88324,15628241,0.9999,0.019,0.873,0.108,0.9436,0.033,0.817,0.15
16-09-2020,986,1005.650024,982,1001.75,971.908813,10059251,0.9999,0.02,0.871,0.109,0.9559,0.012,0.814,0.175
15-09-2020,979.5,994,971.650024,982.450012,953.183716,11608203,0.9999,0.019,0.873,0.108,0.9701,0.026,0.86,0.114
14-09-2020,957,991.049988,948.299988,978.400024,949.254395,21871587,0.9999,0.019,0.873,0.108,0.9106,0.036,0.876,0.088
11-09-2020,934.900024,954.150024,931,945.700012,917.528442,6671903,0.9999,0.019,0.873,0.108,0.0258,0.086,0.826,0.088
10-09-2020,935.299988,942,924.799988,940.049988,912.046814,5171884,0.9999,0.019,0.873,0.108,0.8519,0.048,0.759,0.193
09-09-2020,935,946,926,927.75,900.113159,5528947,0.9999,0.019,0.873,0.108,0.9578,0,0.739,0.261
08-09-2020,929.950012,952,925.549988,939.299988,911.319031,12891964,0.9999,0.019,0.873,0.108,0.9865,0,0.761,0.239
07-09-2020,918.900024,927.549988,913.049988,925.049988,897.493652,6700385,0.9999,0.019,0.873,0.108,0.9511,0.011,0.88,0.108
04-09-2020,915,929.5,914.450012,919.150024,891.769409,8650342,0.9999,0.019,0.873,0.108,0.2023,0,0.954,0.046
03-09-2020,926.5,949.400024,924,935.549988,907.680725,8827948,0.9999,0.019,0.874,0.108,0.4019,0.033,0.897,0.07
02-09-2020,915,926.400024,913.5,924,896.474915,5678118,0.9999,0.019,0.874,0.108,0.8647,0,0.877,0.123
01-09-2020,926.25,935,912.099976,914.150024,886.918335,6907773,0.9999,0.018,0.874,0.107,-0.4404,0.079,0.921,0
31-08-2020,935.25,950.5,914.599976,928.599976,900.937866,12808355,0.9999,0.018,0.874,0.108,0.8248,0,0.933,0.067
28-08-2020,951.450012,952.5,933.049988,935.25,907.389771,7593610,0.9999,0.018,0.874,0.108,0.8225,0,0.918,0.082
27-08-2020,960,960.950012,945.200012,947.049988,918.838257,6154280,0.9999,0.018,0.874,0.108,0.9552,0,0.761,0.239
26-08-2020,941.25,954.25,938.400024,950.799988,922.476563,5153601,0.9999,0.018,0.873,0.109,0.6246,0.091,0.717,0.192
25-08-2020,947.5,948.650024,933.599976,938.099976,910.154785,6233918,0.9999,0.018,0.873,0.109,0.9757,0,0.828,0.172
24-08-2020,947,952,939.200012,947.400024,919.177856,5798574,0.9999,0.018,0.873,0.109,0.6597,0,0.863,0.137
20-08-2020,958.900024,965.5,951.299988,955.150024,926.696899,5656501,0.9999,0.018,0.874,0.108,0.9578,0.027,0.865,0.108
18-08-2020,963.900024,969.200012,958.700012,967.549988,938.727539,6141761,0.9999,0.018,0.874,0.108,-0.0516,0.05,0.905,0.045
17-08-2020,954.099976,972.450012,954.099976,957.5,928.976929,9008210,0.9999,0.018,0.874,0.108,-0.3676,0.077,0.863,0.06
14-08-2020,955.849976,963,952.049988,953.599976,925.193054,4663873,0.9999,0.018,0.873,0.109,0.5719,0.072,0.746,0.182
13-08-2020,954.799988,968.5,948.25,951.200012,922.864624,5097703,0.9999,0.018,0.873,0.109,0.2023,0,0.979,0.021
12-08-2020,948,958.799988,942.200012,954.950012,926.50293,6908726,0.9999,0.018,0.873,0.109,0.8658,0.013,0.916,0.071
10-08-2020,948.900024,956.799988,945.299988,951.349976,923.010071,5716319,0.9999,0.018,0.873,0.109,0.4497,0.01,0.967,0.023
07-08-2020,969.450012,969.450012,949,950.900024,922.573547,8010948,0.9999,0.018,0.873,0.109,0.4588,0.019,0.932,0.049
06-08-2020,953.5,974.400024,942.5,970.849976,941.929199,10976491,0.9999,0.018,0.873,0.109,0.4019,0,0.891,0.109
05-08-2020,952,960.950012,938.299988,944.700012,916.558228,9614176,0.9999,0.018,0.873,0.109,0.9341,0,0.89,0.11
04-08-2020,960.450012,970.700012,940.549988,949.849976,921.554749,11133170,0.9999,0.018,0.873,0.109,0.9646,0,0.856,0.144
03-08-2020,960,965.400024,947.450012,956.900024,928.394836,8479792,0.9999,0.018,0.872,0.11,0.3612,0,0.943,0.057
31-07-2020,969.25,986.450012,953.299988,966,937.223694,12704346,0.9999,0.018,0.872,0.11,0.4019,0,0.967,0.033
