Date,Open,High,Low,Close,Adj Close,Volume,Comp_Social,Neg_Social,Neu_Social,Pos_Social,Comp_News,Pos_News,Neu_News,Neg_News
23-10-2019,3122.399902,3237.350098,3095,3162.649902,2925.555176,2111842,0.9999,0.027,0.818,0.155,0.9998,0.106,0.872,0.021
22-10-2019,3090.050049,3154.399902,3089.649902,3122.300049,2888.230225,379635,0.9918,0.029,0.869,0.102,0.9998,0.106,0.872,0.021
18-10-2019,3119,3119.949951,3075,3087.050049,2855.623047,398223,0.9976,0.04,0.859,0.102,0.9998,0.105,0.874,0.021
17-10-2019,3009,3140,2995,3111.5,2878.239746,707480,0.9998,0.02,0.863,0.117,0.9998,0.105,0.874,0.021
16-10-2019,3035,3050,3015.25,3023.699951,2797.021973,572575,0.9999,0.018,0.881,0.102,0.9998,0.105,0.874,0.021
15-10-2019,2964,3029.899902,2953.449951,3011.949951,2786.152832,636441,0.8788,0.015,0.934,0.051,0.9998,0.105,0.874,0.021
14-10-2019,2889.100098,2975,2888,2958.050049,2736.293701,367105,0.9615,0.021,0.909,0.07,0.9998,0.105,0.874,0.021
11-10-2019,2898,2925,2883.550049,2898.800049,2681.485352,198610,0.9124,0.049,0.878,0.073,0.9998,0.105,0.874,0.021
10-10-2019,2881,2932,2865,2886.25,2669.876221,313632,-0.9124,0.084,0.875,0.041,0.9998,0.105,0.874,0.021
09-10-2019,2889,2915,2877.75,2891.850098,2675.056641,355878,0.2554,0.065,0.873,0.062,0.9998,0.105,0.874,0.021
07-10-2019,2859.899902,2900.050049,2854.949951,2892.300049,2675.472656,276023,0.8172,0.035,0.909,0.056,0.9998,0.105,0.874,0.021
04-10-2019,2915,2935,2855,2863.550049,2648.87793,342652,0.5228,0.043,0.898,0.058,0.9998,0.105,0.874,0.021
03-10-2019,2915,2939.699951,2882.5,2897.899902,2680.652588,292132,0.9429,0.035,0.898,0.068,0.9998,0.105,0.874,0.021
01-10-2019,2945,2977.699951,2888.050049,2910,2691.845703,546876,0.9649,0.051,0.887,0.062,0.9998,0.105,0.874,0.021
30-09-2019,2960.100098,2974.949951,2902.5,2941.800049,2721.261963,384245,0.9329,0.036,0.872,0.093,0.9998,0.105,0.874,0.021
27-09-2019,2964,2989.550049,2936.149902,2957.5,2735.784668,326785,0.9835,0.037,0.862,0.102,0.9998,0.105,0.874,0.021
26-09-2019,2942,2993,2935,2970.300049,2747.625244,647497,0.9745,0.046,0.879,0.075,0.9998,0.105,0.874,0.021
25-09-2019,2940,2965,2910,2941,2720.521729,439376,0.9729,0.035,0.875,0.09,0.9998,0.105,0.874,0.021
24-09-2019,3001,3005,2929.199951,2958.149902,2736.385986,479273,0.9742,0.058,0.837,0.105,0.9998,0.105,0.874,0.021
23-09-2019,2956.100098,3027.149902,2929,2995.149902,2770.612061,807027,0.9972,0.034,0.86,0.107,0.9998,0.105,0.874,0.021
20-09-2019,2730,3020.100098,2725,2929.25,2709.652588,1423536,0.9982,0.029,0.845,0.126,0.9998,0.105,0.874,0.021
19-09-2019,2773,2776,2721.449951,2738.850098,2533.526367,228796,-0.3989,0.104,0.789,0.108,0.9998,0.105,0.874,0.021
18-09-2019,2798,2819,2750.100098,2777.050049,2568.862793,524048,0.9771,0.041,0.887,0.071,0.9998,0.105,0.874,0.021
17-09-2019,2874.800049,2875.850098,2762.550049,2773.149902,2565.254883,439334,0.9552,0.048,0.863,0.089,0.9998,0.105,0.874,0.021
16-09-2019,2859,2887.699951,2850,2874.449951,2658.960693,305963,0.9093,0.041,0.883,0.075,0.9998,0.105,0.874,0.021
13-09-2019,2860,2889,2855,2878.199951,2662.429688,355911,0.7469,0.064,0.861,0.074,0.9998,0.105,0.874,0.021
12-09-2019,2911,2911.399902,2846.699951,2852.199951,2638.378662,314580,-0.9995,0.161,0.731,0.108,0.9998,0.105,0.874,0.021
11-09-2019,2838.899902,2920.449951,2812,2908.399902,2690.365723,1253636,-0.9999,0.16,0.778,0.062,0.9998,0.105,0.874,0.021
09-09-2019,2809,2838.550049,2797,2817.800049,2606.557617,471251,0.9824,0.009,0.921,0.071,0.9998,0.105,0.874,0.021
06-09-2019,2772.899902,2864.800049,2745.5,2839.350098,2626.492188,1005180,0.9866,0.05,0.847,0.103,0.9998,0.105,0.874,0.021
05-09-2019,2740.050049,2775.449951,2740.050049,2759.199951,2552.35083,383992,0.9864,0.038,0.839,0.123,0.9998,0.105,0.874,0.021
04-09-2019,2774.399902,2788.449951,2725,2735.699951,2530.612305,340167,0.9824,0.024,0.875,0.101,0.9998,0.105,0.874,0.021
03-09-2019,2775.300049,2805.100098,2757.600098,2764.199951,2556.97583,493182,0.4257,0.046,0.905,0.049,0.9998,0.104,0.875,0.021
30-08-2019,2766.100098,2796.899902,2726.149902,2788.300049,2579.269287,391007,0.9274,0.036,0.87,0.094,0.9998,0.104,0.875,0.021
29-08-2019,2762,2786.75,2738.399902,2757.800049,2551.055664,438739,0.1606,0.051,0.888,0.061,0.9998,0.104,0.875,0.021
28-08-2019,2760,2813.949951,2750.550049,2766.75,2559.334717,479960,0.994,0.018,0.877,0.105,0.9998,0.104,0.875,0.021
27-08-2019,2754,2798.399902,2745.100098,2766.5,2559.103516,514940,0.9907,0.017,0.854,0.129,0.9998,0.104,0.875,0.021
26-08-2019,2794.699951,2794.699951,2686,2736.800049,2531.630127,577286,0.9969,0.046,0.848,0.106,0.9998,0.104,0.875,0.021
23-08-2019,2743.949951,2765,2714.149902,2749.149902,2543.054199,332505,-0.9971,0.098,0.845,0.057,0.9998,0.104,0.875,0.021
22-08-2019,2762,2775,2731.300049,2744.25,2538.521729,428855,0.9866,0.098,0.786,0.116,0.9998,0.104,0.875,0.021
21-08-2019,2745.949951,2771.5,2735,2764.800049,2557.531006,429633,0.9974,0.013,0.816,0.171,0.9998,0.104,0.875,0.021
20-08-2019,2730,2768.699951,2718.550049,2742.949951,2537.319092,537366,0.998,0.017,0.849,0.134,0.9998,0.104,0.875,0.021
19-08-2019,2764.75,2773,2713.800049,2725.5,2521.177246,461203,0.9954,0.063,0.819,0.118,0.9998,0.104,0.875,0.021
16-08-2019,2712.050049,2760,2661.350098,2750.949951,2544.719238,600082,0.9968,0.027,0.809,0.164,0.9998,0.105,0.874,0.021
14-08-2019,2672,2757,2672,2713.899902,2510.446777,522580,0.9969,0.029,0.861,0.11,0.9998,0.105,0.874,0.021
13-08-2019,2699.949951,2742.850098,2642.600098,2670.550049,2470.34668,706218,0.9598,0.033,0.909,0.058,0.9998,0.105,0.874,0.021
09-08-2019,2710.550049,2741.5,2685,2707.600098,2504.619385,673080,-0.8659,0.08,0.859,0.061,0.9998,0.105,0.875,0.021
08-08-2019,2612,2721.550049,2602.050049,2703.75,2501.057861,592914,0.9874,0.055,0.811,0.134,0.9998,0.105,0.875,0.021
07-08-2019,2635.5,2635.5,2585,2605.100098,2409.803223,459833,0.802,0.059,0.855,0.086,0.9998,0.105,0.875,0.021
06-08-2019,2600,2649,2592.899902,2609.800049,2414.150879,765470,0.9961,0.033,0.846,0.121,0.9998,0.104,0.875,0.021
05-08-2019,2565,2642.649902,2545.5,2619.75,2423.35498,906097,-0.5268,0.079,0.844,0.077,0.9998,0.104,0.875,0.021
02-08-2019,2517.100098,2618,2478.149902,2600.550049,2405.594238,1021098,0.9966,0.056,0.829,0.115,0.9998,0.104,0.875,0.021
01-08-2019,2485.050049,2552.600098,2473.600098,2537.649902,2347.409424,625372,0.9978,0.057,0.85,0.093,0.9998,0.104,0.875,0.021
31-07-2019,2463,2536,2442.199951,2516.5,2327.845215,651778,0.9858,0.078,0.811,0.111,0.9998,0.104,0.875,0.021
30-07-2019,2490,2515,2445.449951,2463.850098,2279.142334,784779,0.9902,0.166,0.671,0.163,0.9998,0.104,0.875,0.021
29-07-2019,2590,2590,2451,2487.649902,2301.157959,1009207,0.9978,0.118,0.749,0.133,0.9998,0.105,0.874,0.021
26-07-2019,2547,2679.949951,2506.25,2618.649902,2422.337158,2105536,0.9997,0.036,0.861,0.103,0.9998,0.105,0.873,0.022
25-07-2019,2526.449951,2567.899902,2513,2547,2356.058838,549808,0.936,0.055,0.878,0.067,0.9998,0.106,0.873,0.021
24-07-2019,2523.850098,2543,2482,2522.600098,2333.488037,481139,0.9896,0.014,0.894,0.091,0.9998,0.106,0.873,0.021
23-07-2019,2569,2570,2515.199951,2523.850098,2334.644287,602971,0.958,0.062,0.827,0.111,0.9998,0.106,0.873,0.021
22-07-2019,2560,2609.949951,2514.449951,2562.899902,2370.766602,407638,0.9413,0.024,0.928,0.049,0.9998,0.105,0.873,0.021
19-07-2019,2640,2654.949951,2550,2558.25,2366.465332,456542,0.9746,0.023,0.884,0.093,0.9998,0.105,0.873,0.021
18-07-2019,2700,2711.850098,2621.100098,2630.800049,2433.57666,365949,0.9953,0.046,0.836,0.118,0.9998,0.105,0.873,0.021
17-07-2019,2725,2735.75,2691.350098,2696.899902,2494.721191,267305,0.9872,0.021,0.873,0.106,0.9998,0.105,0.873,0.021
16-07-2019,2710,2745,2678,2732.449951,2527.605957,315367,0.9837,0.038,0.856,0.105,0.9998,0.105,0.873,0.021
15-07-2019,2728,2754,2705.699951,2714,2510.539307,299859,0.8275,0.039,0.905,0.056,0.9998,0.105,0.873,0.021
12-07-2019,2720,2751.899902,2693.350098,2722.550049,2518.448486,298498,0.9518,0.051,0.847,0.101,0.9998,0.105,0.873,0.021
11-07-2019,2720,2724.5,2660.25,2711.699951,2508.411621,653802,0.996,0.05,0.849,0.101,0.9998,0.105,0.873,0.021
10-07-2019,2790,2793.949951,2720.550049,2740.399902,2479.458252,378373,0.9926,0.059,0.835,0.106,0.9998,0.105,0.874,0.021
09-07-2019,2774,2796.5,2755,2786.399902,2521.077881,253454,0.2075,0.076,0.85,0.074,0.9998,0.105,0.874,0.021
08-07-2019,2827.550049,2827.550049,2746.600098,2777.800049,2513.296875,363327,0.0804,0.102,0.796,0.102,0.9998,0.105,0.874,0.021
05-07-2019,2898,2918,2826.949951,2842.550049,2571.881592,324849,0.9685,0.03,0.881,0.089,0.9998,0.105,0.874,0.021
04-07-2019,2900,2909,2877,2894.800049,2619.15625,249409,-0.7579,0.111,0.815,0.074,0.9998,0.105,0.874,0.021
03-07-2019,2900,2910,2872,2897.75,2621.825195,274468,0.9803,0.022,0.903,0.074,0.9998,0.106,0.873,0.021
02-07-2019,2919,2927.949951,2864,2883.550049,2608.977295,334846,0.999,0.048,0.803,0.149,0.9998,0.105,0.874,0.021
01-07-2019,2838.399902,2920.149902,2836.199951,2911.949951,2634.673096,628760,0.9991,0.023,0.883,0.093,0.9998,0.105,0.874,0.021
28-06-2019,2865,2869,2817.300049,2827.050049,2557.857422,303973,0.9976,0.038,0.85,0.112,0.9998,0.105,0.874,0.021
27-06-2019,2867.25,2909.899902,2851,2865.850098,2592.962891,621516,0.9966,0.029,0.847,0.124,0.9998,0.105,0.874,0.021
26-06-2019,2839.949951,2881.350098,2814,2868.699951,2595.54126,265442,0.4326,0.047,0.894,0.059,0.9998,0.105,0.874,0.021
25-06-2019,2814,2853.949951,2786,2843.699951,2572.921631,424591,0.9903,0.011,0.887,0.102,0.9998,0.105,0.874,0.021
24-06-2019,2855,2877.100098,2801.199951,2816.899902,2548.673828,434882,0.6768,0.065,0.866,0.07,0.9998,0.105,0.874,0.021
21-06-2019,2894.899902,2910.899902,2844.100098,2875.550049,2601.739258,529699,0.9423,0.015,0.928,0.057,0.9998,0.105,0.874,0.021
20-06-2019,2837.899902,2906.899902,2806.149902,2897.300049,2621.418213,301774,0.99,0.008,0.911,0.081,0.9998,0.105,0.874,0.021
19-06-2019,2870,2884,2803,2822.899902,2554.102295,294638,0.9959,0.014,0.919,0.067,0.9998,0.105,0.874,0.021
18-06-2019,2837,2882.050049,2837,2855.600098,2583.688965,308511,0.9598,0.036,0.875,0.089,0.9998,0.105,0.874,0.021
17-06-2019,2865.050049,2870,2827.800049,2836.199951,2566.135986,314402,0.9892,0.047,0.834,0.119,0.9998,0.105,0.874,0.021
14-06-2019,2927,2935,2865,2872.550049,2599.024902,353978,0.9837,0.029,0.891,0.08,0.9998,0.106,0.873,0.021
13-06-2019,2951,2955,2901.25,2922.649902,2644.354248,224615,0.9814,0.011,0.937,0.052,0.9998,0.106,0.873,0.021
12-06-2019,2991,2997.050049,2931.300049,2944.5,2664.123779,273834,0.9967,0.043,0.821,0.136,0.9998,0.106,0.873,0.021
11-06-2019,3003.800049,3025,2981,2987.149902,2702.712646,355284,0.9126,0.078,0.826,0.096,0.9998,0.106,0.873,0.021
10-06-2019,2976,2999,2963.600098,2989.800049,2705.110352,155660,-0.1666,0.049,0.902,0.049,0.9998,0.106,0.873,0.021
07-06-2019,2999.949951,3006.649902,2953.449951,2961.399902,2679.414307,212676,0.933,0.079,0.812,0.109,0.9998,0.106,0.873,0.021
06-06-2019,3002,3027.899902,2960,2991.649902,2706.783936,481570,0.9797,0.037,0.824,0.139,0.9998,0.106,0.873,0.021
04-06-2019,3026.199951,3029.300049,2970.399902,2983.899902,2699.772217,450220,0.9982,0.014,0.869,0.117,0.9998,0.107,0.872,0.021
03-06-2019,2945,3077.949951,2904.600098,3034.600098,2745.644531,1302391,0.9998,0.044,0.797,0.159,0.9998,0.107,0.872,0.021
31-05-2019,2953,2978.75,2915.300049,2925.899902,2647.294678,376941,0.7031,0.042,0.883,0.075,0.9998,0.107,0.872,0.021
30-05-2019,2942,2980,2920.649902,2945,2664.575928,938395,0.9817,0.034,0.836,0.129,0.9998,0.107,0.872,0.021
29-05-2019,2990,2990,2920,2925.5,2646.932861,531761,0.9927,0.033,0.835,0.132,0.9998,0.107,0.872,0.021
28-05-2019,3067,3108.350098,2962.399902,2988,2703.481445,921394,0.9574,0.071,0.804,0.125,0.9998,0.107,0.872,0.021
27-05-2019,3085.100098,3090,3031,3066.899902,2774.868652,341393,0.9754,0.039,0.882,0.079,0.9998,0.107,0.872,0.021
24-05-2019,3065,3098.899902,3005,3077.899902,2784.821045,529984,0.6908,0.029,0.922,0.049,0.9998,0.107,0.872,0.021
23-05-2019,3075,3085,3028.699951,3065,2773.149902,576440,-0.3919,0.076,0.857,0.066,0.9998,0.107,0.872,0.021
22-05-2019,2980.050049,3054,2973.149902,3047.199951,2757.044678,493470,0.9082,0.031,0.906,0.063,0.9998,0.107,0.872,0.021
21-05-2019,3014,3043.899902,2969.050049,2979.300049,2695.609863,447168,0.5945,0.064,0.852,0.084,0.9998,0.107,0.872,0.021
20-05-2019,3087.949951,3087.949951,2951,3006.300049,2720.039307,1022048,0.9986,0.067,0.807,0.127,0.9998,0.108,0.871,0.021
17-05-2019,2950,3149.949951,2935.149902,3040.050049,2750.575439,1993105,0.9993,0.015,0.9,0.085,0.9998,0.108,0.871,0.021
16-05-2019,2928,2958.449951,2908,2942.649902,2662.449707,218733,0.951,0.026,0.897,0.077,0.9998,0.108,0.871,0.021
15-05-2019,2937.25,2949.449951,2901.350098,2914.449951,2636.935059,320831,0.9681,0.059,0.832,0.109,0.9998,0.108,0.871,0.021
14-05-2019,2960,2969,2901,2937.199951,2657.519043,309971,0.9796,0.059,0.811,0.13,0.9998,0.109,0.87,0.021
13-05-2019,2970.350098,2999,2947.25,2972.75,2689.683594,233316,0.7506,0.044,0.887,0.069,0.9998,0.109,0.87,0.021
10-05-2019,2980.5,3008,2954.350098,2966.199951,2683.757324,241374,0.8752,0.016,0.931,0.054,0.9998,0.109,0.87,0.021
09-05-2019,2950,2993.5,2932.300049,2982.899902,2698.867188,348293,0.873,0.043,0.887,0.07,0.9998,0.109,0.87,0.021
08-05-2019,3032,3033,2951.800049,2957.75,2676.112061,427476,0.9737,0.04,0.882,0.078,0.9998,0.109,0.87,0.021
07-05-2019,3026,3053,3021.300049,3033.050049,2744.241943,244684,-0.5473,0.046,0.936,0.017,0.9998,0.108,0.871,0.021
06-05-2019,3054,3054,3013,3026.199951,2738.044189,259117,0.4588,0.068,0.859,0.073,0.9998,0.108,0.871,0.021
03-05-2019,3028,3066,3020,3059.75,2768.399414,446730,0.9896,0.051,0.839,0.11,0.9998,0.108,0.871,0.021
02-05-2019,2989,3040,2958.699951,3030.550049,2741.97998,670855,0.9976,0.043,0.857,0.099,0.9998,0.108,0.871,0.021
30-04-2019,3045,3050,2942.899902,2984.100098,2699.952881,654107,0.9733,0.035,0.853,0.111,0.9998,0.108,0.871,0.021
26-04-2019,3080,3095,3030,3044.649902,2754.737305,268298,0.7897,0.056,0.848,0.096,0.9998,0.108,0.871,0.021
25-04-2019,3073.949951,3110,3027.600098,3088.050049,2794.004883,509586,-0.7694,0.097,0.823,0.08,0.9998,0.108,0.871,0.021
24-04-2019,3035,3082.850098,3025.199951,3075.800049,2782.921143,524013,0.9941,0.021,0.829,0.15,0.9998,0.108,0.871,0.021
23-04-2019,3050,3070,3010.699951,3039.149902,2749.760986,360759,0.9814,0.013,0.794,0.193,0.9998,0.108,0.871,0.021
22-04-2019,3055.5,3079,3041.5,3051.199951,2760.663574,186563,-0.431,0.044,0.913,0.042,0.9998,0.108,0.871,0.021
18-04-2019,3069,3089.899902,3041.199951,3069.5,2777.221191,365773,0.973,0.037,0.886,0.077,0.9998,0.108,0.871,0.021
16-04-2019,3045,3074.899902,3032.199951,3068.449951,2776.270996,371767,0.9936,0.031,0.849,0.121,0.9998,0.108,0.871,0.021
15-04-2019,3013,3046,2992,3035.050049,2746.051514,271376,0.9921,0.019,0.838,0.143,0.9998,0.108,0.871,0.021
12-04-2019,2991.800049,3025.949951,2975.25,3008.149902,2721.712646,438822,0.9489,0.006,0.895,0.1,0.9998,0.108,0.871,0.021
11-04-2019,2940.899902,3000,2939,2993.699951,2708.638916,400118,0.9741,0.044,0.83,0.126,0.9998,0.108,0.871,0.021
10-04-2019,2917.949951,2952,2910.350098,2942.899902,2662.676025,530788,0.9324,0.015,0.911,0.074,0.9998,0.107,0.872,0.021
09-04-2019,2860,2929.850098,2838,2924.800049,2646.299316,492843,0.9916,0.011,0.858,0.131,0.9998,0.107,0.872,0.021
08-04-2019,2876,2876,2842,2853.350098,2581.653076,213351,0.9581,0.022,0.89,0.087,0.9998,0.107,0.872,0.021
05-04-2019,2869.649902,2880,2852.25,2861.649902,2589.162598,272382,0.9858,0.045,0.844,0.111,0.9998,0.107,0.872,0.021
04-04-2019,2862,2884.050049,2850,2859.100098,2586.855713,662281,0.9815,0.06,0.856,0.084,0.9998,0.107,0.872,0.021
03-04-2019,2860,2877.100098,2831,2847.300049,2576.178955,484790,-0.4048,0.075,0.854,0.071,0.9998,0.107,0.872,0.021
02-04-2019,2918,2938.350098,2842,2853.100098,2581.427002,938624,0.9989,0.028,0.874,0.098,0.9998,0.107,0.872,0.021
01-04-2019,2947.949951,2950,2901.5,2915.649902,2638.020752,679984,0.9828,0.028,0.866,0.105,0.9998,0.107,0.872,0.021
28-03-2019,2989,3020.449951,2915,2948.800049,2668.01416,1800550,0.9979,0.031,0.87,0.099,0.9998,0.107,0.872,0.021
27-03-2019,2965,2995,2950,2980.100098,2696.333984,402423,0.9938,0.005,0.907,0.089,0.9998,0.107,0.872,0.021
26-03-2019,2961.050049,2968,2939,2952.800049,2671.633301,322020,0.9987,0.037,0.822,0.14,0.9998,0.107,0.872,0.021
25-03-2019,2934.800049,2965.600098,2915.25,2957.949951,2676.292969,319510,0.9923,0.021,0.874,0.105,0.9998,0.107,0.872,0.021
22-03-2019,2960,2998.850098,2930.050049,2949.75,2668.873779,622630,0.9972,0.009,0.893,0.097,0.9998,0.106,0.872,0.021
20-03-2019,2969.800049,2969.800049,2920.050049,2949.649902,2668.783203,834351,0.9807,0.052,0.857,0.09,0.9998,0.106,0.873,0.021
19-03-2019,3008,3008,2945,2974.699951,2691.447998,545621,0.9952,0.064,0.767,0.169,0.9998,0.106,0.873,0.021
18-03-2019,3026.899902,3047.800049,2992.100098,3005.149902,2718.998535,341148,0.9403,0.027,0.889,0.084,0.9998,0.106,0.873,0.021
15-03-2019,3002.100098,3032.199951,2980,3023.800049,2735.872803,538508,0.9943,0.034,0.861,0.105,0.9998,0.106,0.873,0.021
14-03-2019,3012,3025,2970,3016.850098,2729.584473,985558,0.9982,0.017,0.855,0.129,0.9998,0.106,0.873,0.021
13-03-2019,3002,3047.199951,2990,3010,2723.386719,565499,0.9894,0,0.897,0.103,0.9998,0.106,0.873,0.021
12-03-2019,3012,3020.800049,2981.350098,2996.100098,2710.810303,503545,0.8152,0.06,0.845,0.095,0.9998,0.106,0.873,0.021
11-03-2019,2970,3012,2936.899902,3000.550049,2714.83667,1147194,0.9871,0.043,0.856,0.101,0.9998,0.106,0.873,0.021
08-03-2019,2910,2964.600098,2900.050049,2955.699951,2674.257324,754427,0.993,0.016,0.86,0.124,0.9998,0.106,0.873,0.021
07-03-2019,2927,2927,2900,2919.899902,2641.865967,392086,-0.8401,0.072,0.91,0.019,0.9998,0.106,0.873,0.021
06-03-2019,2895.649902,2942,2876.25,2927.600098,2648.833008,748391,0.8714,0.047,0.878,0.075,0.9998,0.106,0.873,0.021
05-03-2019,2835.050049,2917.399902,2814.800049,2903.75,2627.253662,632301,0.9914,0.058,0.854,0.088,0.9998,0.107,0.872,0.021
01-03-2019,2914,2943,2856.199951,2863.5,2590.836426,1008494,0.9994,0.022,0.875,0.103,0.9998,0.107,0.873,0.021
28-02-2019,2930,2933.800049,2864,2900.600098,2624.404053,1246854,0.9962,0.035,0.796,0.169,0.9998,0.107,0.873,0.021
27-02-2019,2870,2941,2870,2914.699951,2637.161133,861033,0.9935,0.046,0.831,0.123,0.9998,0.107,0.873,0.021
26-02-2019,2834,2870,2812,2859.300049,2587.036377,369292,0.9816,0.041,0.862,0.097,0.9998,0.106,0.873,0.021
25-02-2019,2817,2854.699951,2816.899902,2847.550049,2576.405273,322524,0.9325,0.012,0.93,0.058,0.9998,0.106,0.873,0.021
22-02-2019,2825,2847,2801.850098,2816.850098,2548.628662,431535,0.8891,0.052,0.88,0.067,0.9998,0.106,0.874,0.021
21-02-2019,2770,2829.899902,2751.699951,2813.949951,2546.004395,281964,0.9559,0.048,0.874,0.078,0.9998,0.106,0.874,0.021
20-02-2019,2788,2798,2737.25,2774.699951,2510.491943,428139,0.9406,0.057,0.839,0.103,0.9998,0.106,0.874,0.021
19-02-2019,2801,2825,2777.5,2787.850098,2522.390137,185862,0.9901,0.04,0.826,0.134,0.9998,0.106,0.874,0.021
18-02-2019,2830,2835,2767.800049,2793.5,2527.501953,296237,0.9413,0.028,0.899,0.073,0.9998,0.106,0.874,0.021
15-02-2019,2825.149902,2850,2805.050049,2825.949951,2556.862061,867192,0.974,0.014,0.904,0.082,0.9998,0.106,0.874,0.021
14-02-2019,2820,2875,2811.25,2823.100098,2554.283447,372416,0.6705,0.047,0.889,0.064,0.9998,0.106,0.874,0.021
12-02-2019,2845.600098,2854,2819.5,2832.350098,2562.652588,280913,0.9316,0.073,0.819,0.109,0.9998,0.106,0.874,0.021
11-02-2019,2850,2870,2819.050049,2853.600098,2581.879395,712787,0.9894,0.014,0.883,0.103,0.9998,0.106,0.874,0.021
08-02-2019,2852,2879.100098,2831.199951,2851.399902,2579.888672,1004870,0.9716,0.022,0.899,0.079,0.9998,0.105,0.874,0.021
07-02-2019,2785,2872,2772.149902,2853.600098,2581.879395,983573,0.9981,0.023,0.831,0.146,0.9998,0.105,0.874,0.021
06-02-2019,2715,2785,2714.149902,2770.149902,2506.375244,495030,0.991,0.026,0.832,0.141,0.9998,0.107,0.872,0.02
05-02-2019,2647,2720,2645,2710.649902,2452.541016,469089,0.9942,0.031,0.855,0.115,0.9998,0.107,0.872,0.02
04-02-2019,2610,2672.399902,2565.449951,2642.5,2390.880371,817279,0.9979,0.016,0.901,0.083,0.9998,0.107,0.872,0.02
01-02-2019,2560,2670,2543,2602.75,2354.915283,1028186,0.9994,0.019,0.789,0.192,0.9999,0.108,0.872,0.02
31-01-2019,2501.149902,2570,2461.100098,2554.550049,2311.304932,1102133,0.9944,0.062,0.843,0.095,0.9999,0.108,0.872,0.02
30-01-2019,2571,2653.350098,2485,2499.699951,2261.67749,2450943,0.9996,0.04,0.86,0.1,0.9999,0.109,0.87,0.021
29-01-2019,2563,2597.149902,2522.449951,2567.649902,2323.157227,424856,0.9343,0.033,0.914,0.053,0.9999,0.109,0.87,0.021
28-01-2019,2629.949951,2634,2545,2565.550049,2321.257324,332409,0.9969,0.037,0.809,0.154,0.9999,0.109,0.87,0.021
25-01-2019,2622.300049,2672,2614.050049,2626.350098,2376.268066,304062,0.9491,0.022,0.872,0.107,0.9999,0.109,0.87,0.021
24-01-2019,2684,2684,2635,2651.649902,2399.158936,183566,0.9822,0.025,0.906,0.07,0.9999,0.109,0.87,0.021
23-01-2019,2699,2699,2665.100098,2674.100098,2419.471436,205104,0.983,0.019,0.869,0.112,0.9999,0.109,0.87,0.021
22-01-2019,2685,2695,2650.100098,2688.350098,2432.364502,273441,0.9925,0.017,0.896,0.087,0.9999,0.109,0.87,0.021
21-01-2019,2724.75,2724.75,2670,2684.600098,2428.97168,303893,0.9956,0.021,0.916,0.063,0.9999,0.109,0.87,0.021
18-01-2019,2741,2746.5,2696.649902,2720.75,2461.679199,269686,-0.3455,0.063,0.905,0.032,0.9999,0.109,0.87,0.021
17-01-2019,2722,2739.800049,2700.800049,2729.649902,2469.731934,230784,0.4504,0.07,0.848,0.082,0.9999,0.109,0.87,0.021
16-01-2019,2736,2736,2706,2717.449951,2458.693359,218357,0.4019,0.088,0.802,0.11,0.9999,0.109,0.87,0.021
15-01-2019,2705,2734.800049,2705,2725.850098,2466.293701,169721,0.6369,0.033,0.874,0.093,0.9999,0.109,0.87,0.021
14-01-2019,2718,2747.199951,2676.449951,2699.149902,2442.135742,170937,0.9688,0.037,0.857,0.106,0.9999,0.109,0.87,0.021
11-01-2019,2728,2738.699951,2700.850098,2720.949951,2461.860352,259834,0.9534,0,0.92,0.08,0.9999,0.109,0.87,0.021
10-01-2019,2700,2729,2680,2725.300049,2465.796143,277585,-0.4294,0.039,0.921,0.04,0.9999,0.109,0.87,0.021
09-01-2019,2702.5,2710,2672.5,2696.899902,2440.100098,285560,-0.4215,0.048,0.915,0.036,0.9999,0.109,0.87,0.021
08-01-2019,2667,2700,2635.5,2694.850098,2438.245361,486654,0.8507,0.033,0.897,0.07,0.9999,0.109,0.87,0.021
07-01-2019,2739.899902,2740,2645,2658.550049,2405.401855,462215,0.8319,0.067,0.852,0.08,0.9999,0.109,0.87,0.021
04-01-2019,2714,2742,2702.100098,2734.199951,2473.848633,362393,-0.2685,0.047,0.898,0.055,0.9999,0.109,0.87,0.021
03-01-2019,2690.100098,2723.850098,2682.100098,2701.350098,2444.126709,310511,0.988,0.019,0.888,0.093,0.9999,0.109,0.87,0.021
02-01-2019,2720,2747.25,2677,2692,2435.666748,599274,0.9959,0.019,0.91,0.071,0.9999,0.109,0.87,0.021
01-01-2019,2735,2743.399902,2705,2726.649902,2467.017334,304150,0.9808,0.027,0.873,0.1,0.9999,0.109,0.87,0.021
31-12-2018,2738,2763,2710,2720.149902,2461.13623,406069,0.9701,0.021,0.868,0.111,0.9999,0.109,0.87,0.021
28-12-2018,2753.899902,2759.949951,2711.75,2717.5,2458.73877,358369,0.9944,0.064,0.774,0.163,0.9999,0.109,0.87,0.021
27-12-2018,2763.899902,2764,2696.600098,2737,2476.381836,558049,0.9954,0.009,0.879,0.112,0.9999,0.109,0.87,0.021
26-12-2018,2713.699951,2749.800049,2670,2734.600098,2474.210693,410582,0.9883,0.01,0.911,0.079,0.9999,0.109,0.87,0.021
24-12-2018,2825.5,2832.699951,2715.850098,2724.649902,2465.207764,348337,0.9974,0.072,0.75,0.178,0.9999,0.112,0.866,0.022
